# Electric power consumption in Hakusan campus [kWh]  
Date,"bldg_1","bldg_2&3","bldg_4","bldg_5","bldg_6","bldg_7","bldg_8&9","bldg_10","Hosui-kaikan","Total"
2018/8/20,3070 ,7130 ,1600 ,1600 ,4558 ,103 ,3434 ,386 ,524 ,22953 
2018/8/21,4250 ,7940 ,1700 ,1600 ,5268 ,118 ,3486 ,454 ,593 ,25981 
2018/8/22,4890 ,8310 ,1600 ,1600 ,4884 ,109 ,3690 ,430 ,670 ,26912 
2018/8/23,4810 ,7820 ,1900 ,1700 ,4869 ,142 ,3727 ,473 ,630 ,26663 
2018/8/24,4760 ,7680 ,1900 ,1700 ,4829 ,107 ,3861 ,439 ,658 ,26596 
2018/8/25,4800 ,7070 ,1600 ,1400 ,4375 ,103 ,2660 ,460 ,188 ,23216 
2018/8/26,3690 ,6040 ,1600 ,1100 ,3060 ,99 ,1959 ,181 ,209 ,18406 
2018/8/27,4790 ,7990 ,1900 ,1500 ,5273 ,104 ,3693 ,397 ,781 ,27067 
2018/8/28,4480 ,7570 ,1900 ,1500 ,4822 ,101 ,3594 ,376 ,590 ,25525 
2018/8/29,3530 ,7240 ,2000 ,1400 ,5073 ,102 ,3324 ,376 ,551 ,24225 
2018/8/30,3650 ,7940 ,1800 ,1600 ,4752 ,100 ,3589 ,381 ,582 ,24952 
2018/8/31,3270 ,7310 ,1600 ,1500 ,3435 ,100 ,3564 ,486 ,479 ,22306 
2018/9/1,4990 ,6240 ,1800 ,1400 ,3960 ,90 ,3598 ,392 ,208 ,23211 
2018/9/2,2970 ,4930 ,1600 ,1000 ,2940 ,98 ,2548 ,322 ,185 ,17046 
2018/9/3,3450 ,6750 ,1800 ,1500 ,4253 ,106 ,3547 ,423 ,537 ,22952 
2018/9/4,2980 ,6680 ,1600 ,1500 ,4461 ,109 ,3802 ,428 ,446 ,22515 
2018/9/5,4030 ,6900 ,1700 ,1700 ,5213 ,98 ,4022 ,418 ,547 ,25180 
2018/9/6,4460 ,7260 ,1900 ,1500 ,4282 ,96 ,4066 ,524 ,538 ,25320 
2018/9/7,3370 ,6520 ,1800 ,1400 ,3629 ,102 ,2849 ,391 ,413 ,20984 
2018/9/8,5710 ,7240 ,1800 ,1500 ,6319 ,104 ,3429 ,331 ,229 ,27241 
2018/9/9,3250 ,4930 ,1700 ,1100 ,2609 ,100 ,2126 ,174 ,203 ,16580 
2018/9/10,4090 ,7150 ,2000 ,1500 ,4629 ,104 ,4481 ,379 ,586 ,25600 
2018/9/11,2600 ,6540 ,1800 ,1500 ,3720 ,87 ,3640 ,390 ,433 ,21173 
2018/9/12,2620 ,6250 ,1500 ,1400 ,3895 ,85 ,3409 ,361 ,413 ,20410 
2018/9/13,3000 ,6510 ,1600 ,1400 ,4080 ,146 ,3857 ,383 ,477 ,21966 
2018/9/14,2740 ,6440 ,1700 ,1300 ,4044 ,99 ,3623 ,357 ,490 ,21350 
2018/9/15,2040 ,5400 ,1600 ,1200 ,3728 ,109 ,2853 ,327 ,206 ,17783 
2018/9/16,2050 ,4690 ,1500 ,1000 ,2937 ,106 ,1887 ,173 ,149 ,14841 
2018/9/17,2700 ,4720 ,1500 ,1100 ,2904 ,104 ,2453 ,317 ,107 ,16330 
2018/9/18,3010 ,6930 ,1900 ,1400 ,4421 ,100 ,4245 ,485 ,568 ,23608 
2018/9/19,2840 ,6350 ,2000 ,1400 ,4337 ,101 ,3547 ,513 ,445 ,22001 
2018/9/20,2560 ,6460 ,1800 ,1300 ,4848 ,97 ,3419 ,411 ,466 ,21932 
2018/9/21,4210 ,7470 ,2100 ,1700 ,7802 ,138 ,3699 ,541 ,342 ,28562 
2018/9/22,3420 ,6890 ,1900 ,1400 ,5542 ,134 ,3189 ,411 ,212 ,23646 
2018/9/23,1710 ,4660 ,1500 ,1100 ,2594 ,98 ,1492 ,148 ,149 ,13822 
2018/9/24,5940 ,7900 ,2200 ,1700 ,7647 ,135 ,3731 ,619 ,283 ,30808 
2018/9/25,4900 ,7940 ,2200 ,1700 ,7840 ,126 ,3826 ,594 ,397 ,30147 
2018/9/26,3120 ,7490 ,2000 ,1700 ,7316 ,124 ,3495 ,635 ,277 ,26741 
2018/9/27,2990 ,7340 ,1900 ,1700 ,7036 ,141 ,3436 ,564 ,335 ,26001 
2018/9/28,4780 ,7760 ,2100 ,1700 ,7210 ,127 ,3445 ,565 ,317 ,28604 
2018/9/29,2330 ,6630 ,1800 ,1300 ,5302 ,115 ,2704 ,466 ,182 ,21358 
2018/9/30,1400 ,4230 ,1300 ,1100 ,2644 ,108 ,1535 ,165 ,158 ,12963 
2018/10/1,5030 ,8290 ,2100 ,1700 ,7090 ,116 ,3818 ,552 ,409 ,29750 
2018/10/2,5120 ,8350 ,2100 ,1800 ,7704 ,111 ,3766 ,584 ,401 ,30547 
2018/10/3,4960 ,7770 ,2200 ,1600 ,7389 ,122 ,3647 ,613 ,398 ,29405 
2018/10/4,4110 ,7680 ,2100 ,1700 ,7373 ,138 ,3600 ,550 ,327 ,28212 
2018/10/5,4120 ,7580 ,2100 ,1700 ,7284 ,141 ,3609 ,581 ,316 ,27991 
2018/10/6,3380 ,7200 ,1800 ,1400 ,5688 ,133 ,3170 ,400 ,268 ,23980 
2018/10/7,2000 ,4710 ,1500 ,1100 ,2815 ,98 ,1545 ,155 ,173 ,14447 
2018/10/8,5330 ,7590 ,2200 ,1600 ,7191 ,118 ,3176 ,604 ,272 ,28747 
2018/10/9,5340 ,8300 ,2200 ,1700 ,7629 ,118 ,4018 ,552 ,382 ,30871 
2018/10/10,5420 ,7980 ,2400 ,1700 ,7625 ,124 ,3957 ,693 ,417 ,31032 
2018/10/11,5020 ,7830 ,2200 ,1700 ,7594 ,142 ,3928 ,562 ,421 ,30097 
2018/10/12,4150 ,7560 ,2200 ,1800 ,7231 ,115 ,3629 ,591 ,465 ,28339 
2018/10/13,2420 ,6520 ,1800 ,1500 ,5073 ,101 ,2867 ,443 ,299 ,21468 
2018/10/14,1150 ,4180 ,1500 ,1100 ,2386 ,84 ,1462 ,158 ,131 ,12449 
2018/10/15,3510 ,7330 ,2100 ,1600 ,6775 ,115 ,3426 ,584 ,372 ,26379 
2018/10/16,3900 ,7630 ,2000 ,1700 ,7143 ,107 ,3472 ,528 ,381 ,27448 
2018/10/17,3510 ,7420 ,2000 ,1600 ,7080 ,104 ,3480 ,590 ,394 ,26798 
2018/10/18,2960 ,7380 ,2100 ,1800 ,6979 ,136 ,3442 ,518 ,403 ,26223 
2018/10/19,2990 ,7250 ,2100 ,1600 ,6737 ,120 ,3284 ,536 ,395 ,25628 
2018/10/20,2300 ,8500 ,1600 ,1400 ,5066 ,104 ,2747 ,363 ,260 ,20777 
2018/10/21,2120 ,4200 ,1000 ,1200 ,3079 ,72 ,1468 ,172 ,147 ,13732 
2018/10/22,3050 ,7280 ,1900 ,1600 ,6679 ,107 ,3286 ,574 ,328 ,25344 
2018/10/23,2970 ,7240 ,2000 ,1600 ,6730 ,112 ,3275 ,595 ,352 ,25476 
2018/10/24,3830 ,7390 ,2000 ,1700 ,6986 ,117 ,3337 ,613 ,349 ,26836 
2018/10/25,3400 ,7360 ,2000 ,1700 ,7090 ,141 ,0 ,547 ,312 ,26660 
2018/10/26,3030 ,7190 ,2100 ,2100 ,6991 ,122 ,0 ,524 ,377 ,26256 
2018/10/27,2540 ,6700 ,1700 ,2100 ,5314 ,117 ,0 ,476 ,295 ,22463 
2018/10/28,1620 ,4840 ,1300 ,1300 ,3513 ,88 ,0 ,215 ,170 ,15297 
2018/10/29,3080 ,7290 ,2000 ,2000 ,6792 ,123 ,0 ,597 ,376 ,26315 
2018/10/30,3140 ,7550 ,1800 ,2000 ,7049 ,106 ,0 ,580 ,373 ,26336 
2018/10/31,3370 ,7120 ,2000 ,1800 ,6655 ,115 ,0 ,597 ,362 ,25755 
2018/11/1,2890 ,7130 ,1800 ,1600 ,6595 ,155 ,0 ,520 ,389 ,24927 
2018/11/2,2440 ,5640 ,1500 ,1500 ,3569 ,101 ,0 ,338 ,335 ,18424 
2018/11/3,2210 ,4300 ,1400 ,1600 ,3778 ,90 ,0 ,313 ,140 ,15884 
2018/11/4,2130 ,4310 ,1400 ,1600 ,3688 ,104 ,0 ,167 ,131 ,15181 
2018/11/5,1770 ,5170 ,1200 ,1400 ,3468 ,119 ,0 ,338 ,311 ,16485 
2018/11/6,2890 ,7440 ,1900 ,1700 ,6888 ,144 ,0 ,537 ,351 ,25892 
2018/11/7,2980 ,7250 ,1900 ,1800 ,6766 ,131 ,0 ,553 ,336 ,25525 
2018/11/8,2910 ,7280 ,1900 ,1600 ,6816 ,154 ,0 ,514 ,323 ,25308 
2018/11/9,2920 ,7120 ,1900 ,2400 ,6689 ,150 ,0 ,527 ,350 ,25924 
2018/11/10,2230 ,6430 ,1600 ,1400 ,5193 ,121 ,0 ,407 ,265 ,21009 
2018/11/11,1970 ,4970 ,1200 ,1800 ,3202 ,90 ,0 ,188 ,140 ,16101 
2018/11/12,2970 ,7130 ,1900 ,1600 ,6624 ,125 ,0 ,558 ,374 ,25436 
2018/11/13,2880 ,7240 ,1800 ,1500 ,6828 ,113 ,0 ,550 ,407 ,25600 
2018/11/14,2880 ,7120 ,1900 ,1700 ,6475 ,99 ,3391 ,549 ,390 ,25010 
2018/11/15,2900 ,7210 ,1900 ,1700 ,6588 ,174 ,3847 ,523 ,409 ,25803 
2018/11/16,2860 ,7140 ,2000 ,1700 ,6351 ,137 ,3748 ,522 ,410 ,25428 
2018/11/17,2070 ,6300 ,1600 ,1400 ,4843 ,98 ,2597 ,423 ,205 ,19916 
2018/11/18,1480 ,4230 ,1200 ,1300 ,3041 ,89 ,1889 ,371 ,157 ,14092 
2018/11/19,3140 ,7330 ,1800 ,1700 ,6316 ,125 ,3929 ,551 ,456 ,25952 
2018/11/20,3940 ,7470 ,1900 ,1900 ,6500 ,124 ,3883 ,577 ,446 ,27330 
2018/11/21,3340 ,7220 ,1900 ,1800 ,6304 ,135 ,3889 ,601 ,416 ,26208 
2018/11/22,4110 ,7520 ,1900 ,2000 ,6732 ,144 ,4075 ,505 ,400 ,27979 
2018/11/23,3600 ,7030 ,2000 ,1800 ,6212 ,132 ,3329 ,561 ,259 ,25524 
2018/11/24,3240 ,6350 ,1600 ,1800 ,4797 ,111 ,3083 ,417 ,284 ,22146 
2018/11/25,1770 ,4670 ,1100 ,900 ,2727 ,86 ,1668 ,182 ,130 ,13604 
2018/11/26,3910 ,7460 ,1900 ,1900 ,6501 ,117 ,4286 ,574 ,476 ,27674 
2018/11/27,2790 ,7420 ,1800 ,1700 ,6567 ,119 ,3924 ,546 ,447 ,25951 
2018/11/28,2850 ,7260 ,1800 ,1700 ,6482 ,120 ,3800 ,610 ,469 ,25560 
2018/11/29,3200 ,7390 ,1900 ,1900 ,6605 ,152 ,3865 ,535 ,429 ,26653 
2018/11/30,3910 ,7340 ,1800 ,1800 ,6475 ,131 ,3899 ,551 ,422 ,26927 
2018/12/1,2460 ,6180 ,1600 ,1500 ,5369 ,117 ,3172 ,448 ,282 ,21588 
2018/12/2,2140 ,4790 ,1400 ,1200 ,2707 ,91 ,1579 ,221 ,160 ,14618 
2018/12/3,4080 ,7540 ,1900 ,1900 ,6562 ,111 ,3994 ,606 ,455 ,27708 
2018/12/4,3420 ,7860 ,1800 ,1900 ,6727 ,99 ,3916 ,534 ,398 ,27299 
2018/12/5,3390 ,7580 ,1900 ,1600 ,6614 ,102 ,3832 ,578 ,379 ,26562 
2018/12/6,3950 ,8220 ,1800 ,2000 ,6631 ,133 ,4124 ,536 ,501 ,28535 
2018/12/7,4070 ,7780 ,1900 ,2000 ,6564 ,115 ,4137 ,533 ,430 ,28120 
2018/12/8,3340 ,6810 ,1600 ,1300 ,5304 ,98 ,3257 ,473 ,454 ,23212 
2018/12/9,2620 ,4210 ,1100 ,1300 ,3934 ,70 ,1570 ,390 ,193 ,15692 
2018/12/10,5770 ,8450 ,2100 ,2200 ,7224 ,117 ,5061 ,629 ,649 ,32946 
2018/12/11,6210 ,8760 ,2000 ,2000 ,7445 ,130 ,5062 ,668 ,674 ,33711 
2018/12/12,5370 ,8880 ,2200 ,2000 ,7193 ,121 ,4656 ,674 ,655 ,32442 
2018/12/13,6220 ,8750 ,2100 ,2400 ,7353 ,140 ,4949 ,611 ,661 ,33956 
2018/12/14,6020 ,8390 ,2200 ,2200 ,7102 ,117 ,4581 ,649 ,616 ,32586 
2018/12/15,5390 ,7200 ,1800 ,2200 ,6009 ,93 ,4171 ,549 ,390 ,28462 
2018/12/16,3110 ,4180 ,1500 ,1100 ,3408 ,80 ,1703 ,307 ,142 ,15927 
2018/12/17,4680 ,8600 ,2300 ,2200 ,7155 ,109 ,4871 ,639 ,623 ,31834 
2018/12/18,3550 ,8450 ,2000 ,2100 ,7212 ,93 ,4561 ,619 ,590 ,29834 
2018/12/19,3710 ,8090 ,2100 ,1600 ,6979 ,107 ,4371 ,639 ,570 ,28863 
2018/12/20,3430 ,8010 ,2100 ,1700 ,6804 ,143 ,4402 ,548 ,559 ,28260 
2018/12/21,3730 ,8110 ,2000 ,1600 ,6694 ,142 ,4479 ,601 ,491 ,28503 
2018/12/22,2550 ,7100 ,1800 ,1900 ,5299 ,122 ,3304 ,446 ,319 ,23343 
2018/12/23,1910 ,4050 ,1200 ,1400 ,2925 ,98 ,1433 ,257 ,118 ,13729 
2018/12/24,3560 ,7760 ,1900 ,1600 ,6478 ,122 ,3401 ,579 ,346 ,26259 
2018/12/25,1970 ,5250 ,1100 ,1200 ,2930 ,95 ,2423 ,377 ,187 ,15933 
2018/12/26,680 ,3730 ,400 ,1000 ,2369 ,88 ,1587 ,323 ,113 ,10491 
2018/12/27,550 ,2320 ,700 ,600 ,1846 ,96 ,748 ,202 ,100 ,7357 
2018/12/28,1150 ,4380 ,900 ,1100 ,2234 ,103 ,1916 ,404 ,120 ,12572 
2018/12/29,930 ,4140 ,900 ,1000 ,2220 ,183 ,1643 ,407 ,116 ,11892 
2018/12/30,910 ,4040 ,800 ,1000 ,2028 ,102 ,1435 ,205 ,118 ,10806 
2018/12/31,980 ,4020 ,700 ,900 ,2143 ,103 ,1751 ,349 ,121 ,11410 
2019/1/1,900 ,3920 ,800 ,1000 ,1992 ,102 ,1593 ,367 ,122 ,10971 
2019/1/2,970 ,3940 ,700 ,900 ,2126 ,105 ,1569 ,331 ,122 ,11026 
2019/1/3,3010 ,4740 ,900 ,1200 ,2600 ,97 ,2012 ,328 ,119 ,15403 
2019/1/4,4210 ,8890 ,2000 ,2000 ,7192 ,152 ,5102 ,678 ,636 ,31556 
2019/1/5,3010 ,7040 ,1500 ,1400 ,5590 ,117 ,3380 ,490 ,319 ,23330 
2019/1/6,1260 ,4050 ,1200 ,1000 ,2458 ,101 ,2013 ,367 ,125 ,12829 
2019/1/7,4130 ,8980 ,2200 ,2300 ,7682 ,133 ,5341 ,729 ,685 ,33004 
2019/1/8,3760 ,8740 ,2200 ,1800 ,8047 ,128 ,5006 ,684 ,639 ,31680 
2019/1/9,3950 ,8800 ,2300 ,2200 ,7836 ,132 ,5047 ,723 ,691 ,32339 
2019/1/10,3990 ,9330 ,2300 ,2400 ,7992 ,163 ,5129 ,731 ,754 ,33454 
2019/1/11,3690 ,8460 ,2300 ,2000 ,7431 ,218 ,4622 ,648 ,572 ,30644 
2019/1/12,3170 ,7420 ,1800 ,1800 ,6300 ,114 ,4161 ,519 ,361 ,26253 
2019/1/13,1720 ,5320 ,1000 ,1000 ,2786 ,91 ,1820 ,210 ,124 ,14352 
2019/1/14,1760 ,5230 ,1000 ,1000 ,2933 ,91 ,2063 ,397 ,170 ,14968 
2019/1/15,4060 ,9450 ,2100 ,1800 ,8100 ,121 ,5325 ,745 ,648 ,33105 
2019/1/16,3840 ,8760 ,2300 ,1800 ,7613 ,121 ,5130 ,700 ,610 ,31550 
2019/1/17,3620 ,8500 ,2100 ,1700 ,7454 ,153 ,4752 ,608 ,553 ,30151 
2019/1/18,1920 ,6030 ,1300 ,1500 ,4020 ,92 ,3692 ,458 ,569 ,19977 
2019/1/19,1820 ,5390 ,1300 ,1300 ,3178 ,90 ,2423 ,417 ,273 ,16539 
2019/1/20,1620 ,4810 ,1200 ,1100 ,4236 ,90 ,2072 ,168 ,140 ,15776 
2019/1/21,3890 ,8680 ,2200 ,1700 ,7653 ,122 ,4919 ,661 ,632 ,31190 
2019/1/22,3520 ,8140 ,1900 ,2400 ,6845 ,111 ,4611 ,509 ,582 ,29209 
2019/1/23,3380 ,8170 ,2000 ,2100 ,6353 ,116 ,4395 ,605 ,570 ,28288 
2019/1/24,3560 ,7980 ,2000 ,1600 ,6557 ,126 ,4628 ,552 ,587 ,28283 
2019/1/25,3180 ,7860 ,2000 ,2100 ,6727 ,124 ,4495 ,545 ,606 ,28211 
2019/1/26,2790 ,7090 ,1600 ,2000 ,5369 ,119 ,4442 ,568 ,276 ,24881 
2019/1/27,1460 ,4430 ,1200 ,1000 ,3504 ,99 ,2134 ,236 ,126 ,14534 
2019/1/28,3570 ,8180 ,2100 ,1900 ,6979 ,129 ,5162 ,518 ,632 ,29762 
2019/1/29,2300 ,7020 ,1500 ,1700 ,4706 ,96 ,3966 ,494 ,586 ,22919 
2019/1/30,2070 ,7100 ,1800 ,1500 ,4488 ,99 ,3360 ,460 ,624 ,21989 
2019/1/31,2000 ,6090 ,1000 ,1300 ,3651 ,94 ,2828 ,512 ,664 ,18540 
2019/2/1,2170 ,5570 ,1500 ,1500 ,4582 ,96 ,3626 ,484 ,610 ,20532 
2019/2/2,2190 ,6110 ,1300 ,1300 ,4104 ,95 ,3112 ,428 ,259 ,19393 
2019/2/3,1650 ,4190 ,1000 ,1300 ,2556 ,94 ,2093 ,297 ,133 ,13680 
2019/2/4,2170 ,6690 ,1400 ,1400 ,4243 ,92 ,3137 ,433 ,503 ,20422 
2019/2/5,2090 ,7010 ,1500 ,1200 ,4490 ,95 ,3448 ,422 ,557 ,21364 
2019/2/6,2220 ,6550 ,1500 ,1400 ,4779 ,96 ,3554 ,466 ,583 ,21547 
2019/2/7,2110 ,5930 ,1000 ,1200 ,3571 ,93 ,2838 ,452 ,508 ,18119 
2019/2/8,2900 ,6150 ,1200 ,1700 ,5316 ,91 ,3423 ,437 ,563 ,22276 
2019/2/9,3120 ,5870 ,1200 ,1700 ,4368 ,91 ,2921 ,419 ,410 ,20577 
2019/2/10,3160 ,4600 ,1100 ,1400 ,4488 ,93 ,2358 ,232 ,231 ,18027 
2019/2/11,2540 ,4680 ,1000 ,1400 ,2894 ,90 ,2437 ,413 ,267 ,16167 
2019/2/12,2160 ,6710 ,1600 ,1800 ,4894 ,94 ,3745 ,445 ,641 ,22623 
2019/2/13,1920 ,6710 ,1600 ,1400 ,4860 ,113 ,3623 ,497 ,652 ,21785 
2019/2/14,2150 ,6780 ,1600 ,1800 ,4406 ,109 ,3708 ,592 ,618 ,22334 
2019/2/15,2250 ,6750 ,1600 ,1800 ,4308 ,89 ,3529 ,511 ,640 ,21929 
2019/2/16,2310 ,6680 ,1500 ,1800 ,4539 ,84 ,3450 ,480 ,502 ,21893 
2019/2/17,1560 ,4630 ,1100 ,1000 ,2892 ,83 ,1653 ,197 ,144 ,13594 
2019/2/18,1970 ,6890 ,1500 ,1600 ,4099 ,85 ,3552 ,408 ,655 ,21216 
2019/2/19,2160 ,6810 ,1500 ,1700 ,4651 ,94 ,3630 ,450 ,616 ,22140 
2019/2/20,2070 ,6380 ,1500 ,1800 ,3857 ,116 ,3080 ,430 ,527 ,20218 
2019/2/21,2030 ,6380 ,1500 ,1600 ,3804 ,102 ,3179 ,491 ,484 ,20046 
2019/2/22,2030 ,6490 ,1500 ,1800 ,3957 ,86 ,3666 ,494 ,484 ,21006 
2019/2/23,1820 ,5730 ,1300 ,1300 ,3485 ,94 ,2238 ,402 ,356 ,17099 
2019/2/24,1990 ,4290 ,1100 ,1000 ,2223 ,88 ,1662 ,168 ,127 ,12934 
2019/2/25,1960 ,6430 ,1400 ,1300 ,3921 ,116 ,3152 ,418 ,476 ,19634 
2019/2/26,2120 ,5080 ,1100 ,1200 ,3605 ,90 ,2772 ,408 ,506 ,17231 
2019/2/27,2710 ,5370 ,1400 ,1200 ,4634 ,90 ,3121 ,389 ,601 ,20023 
2019/2/28,2160 ,6790 ,1600 ,1600 ,4762 ,126 ,3407 ,463 ,496 ,21905 
2019/3/1,2100 ,6380 ,1500 ,1700 ,3809 ,105 ,3639 ,411 ,513 ,20577 
2019/3/2,2290 ,5590 ,1500 ,1200 ,3662 ,85 ,3170 ,360 ,262 ,18532 
2019/3/3,1940 ,4160 ,1200 ,1000 ,2719 ,90 ,1544 ,176 ,130 ,13321 
2019/3/4,2000 ,5570 ,1000 ,1200 ,3629 ,85 ,3064 ,436 ,674 ,18046 
2019/3/5,2270 ,5320 ,1200 ,1100 ,3214 ,89 ,2962 ,388 ,556 ,17497 
2019/3/6,1950 ,5070 ,1100 ,1200 ,3840 ,99 ,2677 ,373 ,499 ,17117 
2019/3/7,2150 ,6490 ,1900 ,1600 ,4303 ,133 ,3686 ,544 ,493 ,21842 
2019/3/8,2170 ,6230 ,1600 ,1500 ,4126 ,93 ,3462 ,388 ,541 ,20560 
2019/3/9,1910 ,5490 ,1200 ,1400 ,3744 ,90 ,3038 ,342 ,325 ,17961 
2019/3/10,1280 ,4010 ,1000 ,900 ,2352 ,97 ,1736 ,164 ,131 ,11985 
2019/3/11,1800 ,5830 ,1500 ,1500 ,3876 ,96 ,3760 ,390 ,478 ,19601 
2019/3/12,2350 ,5990 ,1500 ,1100 ,3676 ,89 ,3381 ,419 ,465 ,19505 
2019/3/13,2010 ,5810 ,1500 ,1400 ,3564 ,116 ,3096 ,374 ,457 ,18670 
2019/3/14,2000 ,6150 ,1300 ,1900 ,4332 ,114 ,3476 ,394 ,474 ,20700 
2019/3/15,2690 ,6070 ,1300 ,1600 ,3994 ,91 ,3283 ,387 ,448 ,20333 
2019/3/16,2530 ,5800 ,1400 ,1500 ,2834 ,88 ,2665 ,345 ,231 ,17830 
2019/3/17,2300 ,3980 ,1200 ,1000 ,2700 ,93 ,2023 ,177 ,209 ,13940 
2019/3/18,2610 ,6460 ,1300 ,1900 ,3768 ,119 ,3652 ,358 ,526 ,21274 
2019/3/19,2050 ,6010 ,1300 ,1700 ,3761 ,91 ,3246 ,404 ,383 ,19356 
2019/3/20,1780 ,5710 ,1200 ,1200 ,3408 ,92 ,3093 ,347 ,390 ,17589 
2019/3/21,1140 ,4290 ,1100 ,1100 ,2319 ,104 ,2170 ,320 ,191 ,13100 
2019/3/22,2380 ,5790 ,1400 ,1300 ,3424 ,93 ,2914 ,356 ,270 ,18299 
2019/3/23,2680 ,6020 ,1600 ,1200 ,4198 ,90 ,2895 ,395 ,200 ,19753 
2019/3/24,2140 ,4020 ,900 ,1800 ,2215 ,89 ,1489 ,171 ,173 ,13312 
2019/3/25,2490 ,6050 ,1400 ,1300 ,3965 ,91 ,3236 ,374 ,386 ,19758 
2019/3/26,2700 ,5770 ,1500 ,1800 ,4934 ,90 ,2952 ,418 ,389 ,21080 
2019/3/27,2290 ,5860 ,1300 ,1600 ,3620 ,89 ,3009 ,371 ,289 ,18820 
2019/3/28,2000 ,5870 ,1200 ,1300 ,3266 ,91 ,3557 ,383 ,310 ,18427 
2019/3/29,2370 ,6260 ,1400 ,1400 ,3545 ,88 ,3335 ,395 ,364 ,19622 
2019/3/30,2260 ,5540 ,1100 ,1300 ,3084 ,94 ,3038 ,352 ,202 ,17419 
2019/3/31,930 ,4110 ,1200 ,1100 ,2649 ,91 ,1758 ,172 ,134 ,12401 
2019/4/1,3840 ,6900 ,1300 ,1300 ,4922 ,100 ,3651 ,439 ,483 ,23489 
2019/4/2,4150 ,7180 ,2000 ,1700 ,5230 ,120 ,3905 ,495 ,497 ,25850 
2019/4/3,4390 ,7340 ,2000 ,2000 ,6401 ,98 ,3888 ,472 ,490 ,27732 
2019/4/4,3030 ,7000 ,1600 ,1400 ,5731 ,88 ,3624 ,406 ,473 ,23834 
2019/4/5,2400 ,6920 ,1500 ,1400 ,4730 ,92 ,3391 ,379 ,414 ,21665 
2019/4/6,1490 ,5710 ,1000 ,1200 ,3536 ,86 ,2319 ,351 ,220 ,16326 
2019/4/7,1020 ,4100 ,900 ,900 ,2289 ,91 ,1405 ,155 ,135 ,11229 
2019/4/8,4720 ,7990 ,1900 ,1600 ,6504 ,126 ,4247 ,583 ,478 ,28759 
2019/4/9,4300 ,7930 ,1900 ,1500 ,6703 ,120 ,4190 ,540 ,397 ,28242 
2019/4/10,5280 ,8460 ,2200 ,1700 ,7301 ,114 ,4502 ,638 ,572 ,31389 
2019/4/11,4710 ,8150 ,2000 ,1700 ,6898 ,119 ,4022 ,598 ,491 ,29395 
2019/4/12,4600 ,7900 ,1900 ,1700 ,6607 ,130 ,4477 ,563 ,516 ,29079 
2019/4/13,3190 ,6790 ,1600 ,1300 ,5021 ,110 ,3022 ,388 ,232 ,22070 
2019/4/14,1390 ,4430 ,1000 ,900 ,2563 ,92 ,2136 ,164 ,143 ,13129 
2019/4/15,3190 ,7760 ,1800 ,1900 ,6331 ,116 ,3789 ,561 ,374 ,26463 
2019/4/16,3330 ,7720 ,1700 ,1500 ,6425 ,108 ,3788 ,522 ,395 ,26035 
2019/4/17,3130 ,7470 ,1900 ,1800 ,6384 ,115 ,3525 ,555 ,347 ,25767 
2019/4/18,3150 ,7280 ,1700 ,1500 ,6698 ,134 ,3532 ,528 ,348 ,25472 
2019/4/19,2800 ,7280 ,1600 ,1600 ,6550 ,122 ,3485 ,555 ,307 ,24767 
2019/4/20,1890 ,6230 ,1400 ,1100 ,4740 ,114 ,2878 ,362 ,247 ,19479 
2019/4/21,1050 ,4700 ,1100 ,1000 ,2414 ,96 ,1396 ,164 ,131 ,12252 
2019/4/22,2880 ,7290 ,1700 ,1500 ,6660 ,129 ,3476 ,564 ,387 ,25170 
2019/4/23,2980 ,7370 ,1800 ,1400 ,6862 ,129 ,3315 ,495 ,353 ,25183 
2019/4/24,3150 ,7220 ,1800 ,1600 ,6895 ,134 ,3268 ,542 ,308 ,25537 
2019/4/25,4230 ,7690 ,2000 ,1600 ,7253 ,160 ,3559 ,521 ,355 ,27987 
2019/4/26,2750 ,7070 ,1800 ,1400 ,6360 ,139 ,3458 ,512 ,310 ,24287 
2019/4/27,1650 ,6110 ,1400 ,1200 ,4500 ,108 ,2825 ,385 ,230 ,18815 
2019/4/28,1140 ,3950 ,1100 ,1000 ,2208 ,78 ,1459 ,161 ,154 ,11493 
2019/4/29,980 ,4070 ,1100 ,1000 ,2314 ,86 ,1530 ,310 ,144 ,11794 
2019/4/30,1200 ,4710 ,1100 ,1000 ,2320 ,98 ,1675 ,295 ,140 ,12848 
2019/5/1,1110 ,4780 ,1100 ,1000 ,2309 ,99 ,1613 ,297 ,140 ,12735 
2019/5/2,1150 ,4870 ,1200 ,1000 ,2333 ,82 ,1611 ,309 ,143 ,12950 
2019/5/3,1060 ,4210 ,1000 ,900 ,2560 ,84 ,1497 ,303 ,143 ,12089 
2019/5/4,1590 ,6180 ,1400 ,1200 ,4352 ,114 ,2237 ,363 ,151 ,17903 
2019/5/5,1150 ,4120 ,1100 ,900 ,2318 ,90 ,1285 ,155 ,121 ,11510 
2019/5/6,2900 ,7170 ,1700 ,1400 ,6091 ,119 ,3078 ,532 ,297 ,23800 
2019/5/7,2730 ,7110 ,1700 ,1400 ,6295 ,110 ,3197 ,533 ,357 ,23973 
2019/5/8,3430 ,7230 ,1900 ,1500 ,6488 ,111 ,3319 ,551 ,358 ,25425 
2019/5/9,3500 ,7570 ,1900 ,1600 ,6734 ,131 ,3231 ,549 ,370 ,26167 
